Particle 1 Position,Particle 2 Position,Eigenvector Squared
3.030303030303029993e-14,8.484848484848484739e-13,6.965335209112946430e-05
3.030303030303029993e-14,8.585858585858585003e-13,6.542085335767199527e-05
3.030303030303029993e-14,8.686868686868686276e-13,6.065265095245073027e-05
3.030303030303029993e-14,8.787878787878787549e-13,5.543239366841941687e-05
3.030303030303029993e-14,8.888888888888888822e-13,4.985850277320364051e-05
3.030303030303029993e-14,8.989898989898989086e-13,4.404235498429789355e-05
3.030303030303029993e-14,9.090909090909090359e-13,3.810594572123916974e-05
3.030303030303029993e-14,9.191919191919191632e-13,3.217907389562913605e-05
3.030303030303029993e-14,9.292929292929292906e-13,2.639611005298898893e-05
3.030303030303029993e-14,9.393939393939394179e-13,2.089242944016647769e-05
3.030303030303029993e-14,9.494949494949495452e-13,1.580060966386175096e-05
3.030303030303029993e-14,9.595959595959594706e-13,1.124650815691338375e-05
3.030303030303029993e-14,9.696969696969695979e-13,7.345346850351685659e-06
3.030303030303029993e-14,9.797979797979797252e-13,4.197939514980235707e-06
3.030303030303029993e-14,9.898989898989898526e-13,1.887200567421190048e-06
3.030303030303029993e-14,9.999999999999999799e-13,4.750722766991874517e-07
4.040404040404040202e-14,0.000000000000000000e+00,1.336394430503175914e-16
4.040404040404040202e-14,1.010101010101010050e-14,3.922216767046936427e-16
4.040404040404040202e-14,2.020202020202020101e-14,5.044594219503907686e-16
4.040404040404040202e-14,3.030303030303029993e-14,3.500733128534917093e-16
4.040404040404040202e-14,4.040404040404040202e-14,1.034792140874081729e-16
4.040404040404040202e-14,5.050505050505050410e-14,1.356887295240453028e-15
4.040404040404040202e-14,6.060606060606059987e-14,8.481168195483747697e-15
4.040404040404040202e-14,7.070707070707070195e-14,3.627996141752833006e-14
4.040404040404040202e-14,8.080808080808080403e-14,1.238978323743198196e-13
4.040404040404040202e-14,9.090909090909090611e-14,3.635279953491565824e-13
4.040404040404040202e-14,1.010101010101010082e-13,9.545725085891386094e-13
4.040404040404040202e-14,1.111111111111111103e-13,2.300569310619127570e-12
4.040404040404040202e-14,1.212121212121211997e-13,5.175220018481283073e-12
4.040404040404040202e-14,1.313131313131313018e-13,1.099635085826603624e-11
4.040404040404040202e-14,1.414141414141414039e-13,2.226350157876864325e-11
4.040404040404040202e-14,1.515151515151515060e-13,4.323702331039659539e-11
4.040404040404040202e-14,1.616161616161616081e-13,8.096506424939134852e-11
4.040404040404040202e-14,1.717171717171717101e-13,1.468005823653681707e-10
4.040404040404040202e-14,1.818181818181818122e-13,2.585943711900375130e-10
4.040404040404040202e-14,1.919191919191919143e-13,4.438026023866588544e-10
4.040404040404040202e-14,2.020202020202020164e-13,7.438087887121241705e-10
4.040404040404040202e-14,2.121212121212121185e-13,1.219830031838366151e-09
4.040404040404040202e-14,2.222222222222222206e-13,1.960854923754716630e-09
4.040404040404040202e-14,2.323232323232323226e-13,3.094143617687553550e-09
4.040404040404040202e-14,2.424242424242423995e-13,4.798906427384644271e-09
4.040404040404040202e-14,2.525252525252525268e-13,7.323861689041561395e-09
4.040404040404040202e-14,2.626262626262626036e-13,1.100945103813989615e-08
4.040404040404040202e-14,2.727272727272727310e-13,1.631555380801081611e-08
4.040404040404040202e-14,2.828282828282828078e-13,2.385558364382362679e-08
4.040404040404040202e-14,2.929292929292929351e-13,3.443786000597932016e-08
4.040404040404040202e-14,3.030303030303030120e-13,4.911511426939084494e-08
4.040404040404040202e-14,3.131313131313131393e-13,6.924290305158598622e-08
4.040404040404040202e-14,3.232323232323232161e-13,9.654754835489807008e-08
4.040404040404040202e-14,3.333333333333332930e-13,1.332039934855599502e-07
4.040404040404040202e-14,3.434343434343434203e-13,1.819236449504465255e-07
4.040404040404040202e-14,3.535353535353534971e-13,2.460518549951744685e-07
4.040404040404040202e-14,3.636363636363636245e-13,3.296741813869785289e-07
4.040404040404040202e-14,3.737373737373737013e-13,4.377299387503443245e-07
4.040404040404040202e-14,3.838383838383838286e-13,5.761308325072912202e-07
4.040404040404040202e-14,3.939393939393939055e-13,7.518816518009602712e-07
4.040404040404040202e-14,4.040404040404040328e-13,9.731991081646130178e-07
4.040404040404040202e-14,4.141414141414141096e-13,1.249623966647849526e-06
4.040404040404040202e-14,4.242424242424242370e-13,1.592120658381924770e-06
4.040404040404040202e-14,4.343434343434343138e-13,2.013157629453618738e-06
4.040404040404040202e-14,4.444444444444444411e-13,2.526760820015816076e-06
4.040404040404040202e-14,4.545454545454545180e-13,3.148531936679509126e-06
4.040404040404040202e-14,4.646464646464646453e-13,3.895622643349315220e-06
4.040404040404040202e-14,4.747474747474747726e-13,4.786655517675968449e-06
4.040404040404040202e-14,4.848484848484847990e-13,5.841582670602875838e-06
4.040404040404040202e-14,4.949494949494949263e-13,7.081473371453854601e-06
4.040404040404040202e-14,5.050505050505050536e-13,8.528222921755938330e-06
4.040404040404040202e-14,5.151515151515150800e-13,1.020417642853855975e-05
4.040404040404040202e-14,5.252525252525252073e-13,1.213166307942947941e-05
4.040404040404040202e-14,5.353535353535353346e-13,1.433243903589929956e-05
4.040404040404040202e-14,5.454545454545454619e-13,1.682704013283788954e-05
4.040404040404040202e-14,5.555555555555554883e-13,1.963404917105180807e-05
4.040404040404040202e-14,5.656565656565656156e-13,2.276928665241318618e-05
4.040404040404040202e-14,5.757575757575757429e-13,2.624493824165217829e-05
4.040404040404040202e-14,5.858585858585858703e-13,3.006863691655949921e-05
4.040404040404040202e-14,5.959595959595958966e-13,3.424252252998170128e-05
4.040404040404040202e-14,6.060606060606060239e-13,3.876230616177487980e-05
4.040404040404040202e-14,6.161616161616161513e-13,4.361637097021836090e-05
4.040404040404040202e-14,6.262626262626262786e-13,4.878494502378245324e-05
4.040404040404040202e-14,6.363636363636363049e-13,5.423938455665255394e-05
4.040404040404040202e-14,6.464646464646464323e-13,5.994160799511292896e-05
4.040404040404040202e-14,6.565656565656565596e-13,6.584372170553668151e-05
4.040404040404040202e-14,6.666666666666665859e-13,7.188787750024215834e-05
4.040404040404040202e-14,6.767676767676767133e-13,7.800639932240802403e-05
4.040404040404040202e-14,6.868686868686868406e-13,8.412221208274141585e-05
4.040404040404040202e-14,6.969696969696969679e-13,9.014959926865833122e-05
4.040404040404040202e-14,7.070707070707069943e-13,9.599530769560015104e-05
4.040404040404040202e-14,7.171717171717171216e-13,1.015600077091163687e-04
4.040404040404040202e-14,7.272727272727272489e-13,1.067401054549972444e-04
4.040404040404040202e-14,7.373737373737373762e-13,1.114298907891989482e-04
4.040404040404040202e-14,7.474747474747474026e-13,1.155239903678769120e-04
4.040404040404040202e-14,7.575757575757575299e-13,1.189200809000084193e-04
4.040404040404040202e-14,7.676767676767676572e-13,1.215218029975860856e-04
4.040404040404040202e-14,7.777777777777777846e-13,1.232418021220918459e-04
4.040404040404040202e-14,7.878787878787878109e-13,1.240048104461143942e-04
4.040404040404040202e-14,7.979797979797979382e-13,1.237506726889693327e-04
4.040404040404040202e-14,8.080808080808080656e-13,1.224372107999255094e-04
4.040404040404040202e-14,8.181818181818180919e-13,1.200428173677121695e-04
4.040404040404040202e-14,8.282828282828282193e-13,1.165686663733573182e-04
4.040404040404040202e-14,8.383838383838383466e-13,1.120404328131105514e-04
4.040404040404040202e-14,8.484848484848484739e-13,1.065094201036014893e-04
4.040404040404040202e-14,8.585858585858585003e-13,1.000530061809334496e-04
4.040404040404040202e-14,8.686868686868686276e-13,9.277433577485068956e-05
4.040404040404040202e-14,8.787878787878787549e-13,8.480120722965745546e-05
4.040404040404040202e-14,8.888888888888888822e-13,7.628412699671771092e-05
4.040404040404040202e-14,8.989898989898989086e-13,6.739353287208801782e-05
4.040404040404040202e-14,9.090909090909090359e-13,5.831621732949954576e-05
4.040404040404040202e-14,9.191919191919191632e-13,4.925101386002215902e-05
4.040404040404040202e-14,9.292929292929292906e-13,4.040384088494190383e-05
4.040404040404040202e-14,9.393939393939394179e-13,3.198222826296739929e-05
4.040404040404040202e-14,9.494949494949495452e-13,2.418947931732422945e-05
4.040404040404040202e-14,9.595959595959594706e-13,1.721864531518400344e-05
4.040404040404040202e-14,9.696969696969695979e-13,1.124650815691171002e-05
4.040404040404040202e-14,9.797979797979797252e-13,6.427779519043617570e-06
4.040404040404040202e-14,9.898989898989898526e-13,2.889729874650330928e-06
4.040404040404040202e-14,9.999999999999999799e-13,7.274579661228720922e-07
5.050505050505050410e-14,0.000000000000000000e+00,5.249960703838837461e-16
5.050505050505050410e-14,1.010101010101010050e-14,1.665205080678563353e-15
5.050505050505050410e-14,2.020202020202020101e-14,2.500972209843145350e-15
5.050505050505050410e-14,3.030303030303029993e-14,2.361204287189318775e-15
5.050505050505050410e-14,4.040404040404040202e-14,1.356887370795580547e-15
5.050505050505050410e-14,5.050505050505050410e-14,3.518879132821344025e-16
5.050505050505050410e-14,6.060606060606059987e-14,4.302665074784195523e-15
5.050505050505050410e-14,7.070707070707070195e-14,2.537718292134724563e-14
5.050505050505050410e-14,8.080808080808080403e-14,1.033533005520565951e-13
5.050505050505050410e-14,9.090909090909090611e-14,3.384182386941257157e-13
5.050505050505050410e-14,1.010101010101010082e-13,9.573520135152518233e-13
5.050505050505050410e-14,1.111111111111111103e-13,2.434477510164934684e-12
5.050505050505050410e-14,1.212121212121211997e-13,5.702239276816813086e-12
5.050505050505050410e-14,1.313131313131313018e-13,1.250324170698156362e-11
5.050505050505050410e-14,1.414141414141414039e-13,2.595859908150085762e-11
5.050505050505050410e-14,1.515151515151515060e-13,5.145789005342279360e-11
5.050505050505050410e-14,1.616161616161616081e-13,9.801528301368177299e-11
5.050505050505050410e-14,1.717171717171717101e-13,1.802858815066547933e-10
5.050505050505050410e-14,1.818181818181818122e-13,3.214972409450492335e-10
5.050505050505050410e-14,1.919191919191919143e-13,5.576242178534714438e-10
5.050505050505050410e-14,2.020202020202020164e-13,9.432212070174251345e-10
5.050505050505050410e-14,2.121212121212121185e-13,1.559424044097330580e-09
5.050505050505050410e-14,2.222222222222222206e-13,2.524743071107101361e-09
5.050505050505050410e-14,2.323232323232323226e-13,4.009386521392984718e-09
5.050505050505050410e-14,2.424242424242423995e-13,6.253975442211388683e-09
5.050505050505050410e-14,2.525252525252525268e-13,9.593632093382224161e-09
5.050505050505050410e-14,2.626262626262626036e-13,1.448853550559703397e-08
5.050505050505050410e-14,2.727272727272727310e-13,2.156213101710445412e-08
5.050505050505050410e-14,2.828282828282828078e-13,3.164824348015244617e-08
5.050505050505050410e-14,2.929292929292929351e-13,4.584836288882025652e-08
5.050505050505050410e-14,3.030303030303030120e-13,6.560033124244342286e-08
5.050505050505050410e-14,3.131313131313131393e-13,9.275954416336184969e-08
5.050505050505050410e-14,3.232323232323232161e-13,1.296935732238108103e-07
5.050505050505050410e-14,3.333333333333332930e-13,1.793907985431921208e-07
5.050505050505050410e-14,3.434343434343434203e-13,2.455832007535482704e-07
5.050505050505050410e-14,3.535353535353534971e-13,3.328828843634956460e-07
5.050505050505050410e-14,3.636363636363636245e-13,4.469311822810648469e-07
5.050505050505050410e-14,3.737373737373737013e-13,5.945583208325918746e-07
5.050505050505050410e-14,3.838383838383838286e-13,7.839506101002820484e-07
5.050505050505050410e-14,3.939393939393939055e-13,1.024820978587691564e-06
5.050505050505050410e-14,4.040404040404040328e-13,1.328577416761950075e-06
5.050505050505050410e-14,4.141414141414141096e-13,1.708482564892047765e-06
5.050505050505050410e-14,4.242424242424242370e-13,2.179796322392470886e-06
5.050505050505050410e-14,4.343434343434343138e-13,2.759892026545874317e-06
5.050505050505050410e-14,4.444444444444444411e-13,3.468335517498579564e-06
5.050505050505050410e-14,4.545454545454545180e-13,4.326915353986583452e-06
5.050505050505050410e-14,4.646464646464646453e-13,5.359611659286150120e-06
5.050505050505050410e-14,4.747474747474747726e-13,6.592490654073385416e-06
5.050505050505050410e-14,4.848484848484847990e-13,8.053511969295036569e-06
5.050505050505050410e-14,4.949494949494949263e-13,9.772236422546659387e-06
5.050505050505050410e-14,5.050505050505050536e-13,1.177942317284321624e-05
5.050505050505050410e-14,5.151515151515150800e-13,1.410650711498741652e-05
5.050505050505050410e-14,5.252525252525252073e-13,1.678495008970847945e-05
5.050505050505050410e-14,5.353535353535353346e-13,1.984546299761694101e-05
5.050505050505050410e-14,5.454545454545454619e-13,2.331710020893542235e-05
5.050505050505050410e-14,5.555555555555554883e-13,2.722623271502704796e-05
5.050505050505050410e-14,5.656565656565656156e-13,3.159541218662823150e-05
5.050505050505050410e-14,5.757575757575757429e-13,3.644214435711314444e-05
5.050505050505050410e-14,5.858585858585858703e-13,4.177759675850187710e-05
5.050505050505050410e-14,5.959595959595958966e-13,4.760527257923276073e-05
5.050505050505050410e-14,6.060606060606060239e-13,5.391968901739336217e-05
5.050505050505050410e-14,6.161616161616161513e-13,6.070510466594750159e-05
5.050505050505050410e-14,6.262626262626262786e-13,6.793434585266463978e-05
5.050505050505050410e-14,6.363636363636363049e-13,7.556778611522221043e-05
5.050505050505050410e-14,6.464646464646464323e-13,8.355253576590806770e-05
5.050505050505050410e-14,6.565656565656565596e-13,9.182189944808263795e-05
5.050505050505050410e-14,6.666666666666665859e-13,1.002951583967606205e-04
5.050505050505050410e-14,6.767676767676767133e-13,1.088777305269621187e-04
5.050505050505050410e-14,6.868686868686868406e-13,1.174617552946198492e-04
5.050505050505050410e-14,6.969696969696969679e-13,1.259271414017747723e-04
5.050505050505050410e-14,7.070707070707069943e-13,1.341431038528860412e-04
5.050505050505050410e-14,7.171717171717171216e-13,1.419702027330676901e-04
5.050505050505050410e-14,7.272727272727272489e-13,1.492628796220473689e-04
5.050505050505050410e-14,7.373737373737373762e-13,1.558724691651214539e-04
5.050505050505050410e-14,7.474747474747474026e-13,1.616506435122266319e-04
5.050505050505050410e-14,7.575757575757575299e-13,1.664532267549530579e-04
5.050505050505050410e-14,7.676767676767676572e-13,1.701442958955965746e-04
5.050505050505050410e-14,7.777777777777777846e-13,1.726004651220805475e-04
5.050505050505050410e-14,7.878787878787878109e-13,1.737152321495041959e-04
5.050505050505050410e-14,7.979797979797979382e-13,1.734032500634314483e-04
5.050505050505050410e-14,8.080808080808080656e-13,1.716043763916075846e-04
5.050505050505050410e-14,8.181818181818180919e-13,1.682873439128479984e-04
5.050505050505050410e-14,8.282828282828282193e-13,1.634528957590725953e-04
5.050505050505050410e-14,8.383838383838383466e-13,1.571362313038838371e-04
5.050505050505050410e-14,8.484848484848484739e-13,1.494086195954005564e-04
5.050505050505050410e-14,8.585858585858585003e-13,1.403780538870859319e-04
5.050505050505050410e-14,8.686868686868686276e-13,1.301888440909155934e-04
5.050505050505050410e-14,8.787878787878787549e-13,1.190200733783666650e-04
5.050505050505050410e-14,8.888888888888888822e-13,1.070828800449442691e-04
5.050505050505050410e-14,8.989898989898989086e-13,9.461656519383806454e-05
5.050505050505050410e-14,9.090909090909090359e-13,8.188356956166223985e-05
5.050505050505050410e-14,9.191919191919191632e-13,6.916340743032279843e-05
5.050505050505050410e-14,9.292929292929292906e-13,5.674569036035707615e-05
5.050505050505050410e-14,9.393939393939394179e-13,4.492241661009534740e-05
5.050505050505050410e-14,9.494949494949495452e-13,3.397974165875638965e-05
5.050505050505050410e-14,9.595959595959594706e-13,2.418947931732462248e-05
5.050505050505050410e-14,9.696969696969695979e-13,1.580060966386110383e-05
5.050505050505050410e-14,9.797979797979797252e-13,9.031087829623032145e-06
5.050505050505050410e-14,9.898989898989898526e-13,4.060255104354372000e-06
5.050505050505050410e-14,9.999999999999999799e-13,1.022149881697878409e-06
